dataset,pair_index,left_index,right_index,component_id,component_split,is_sentinel,potency_difference,mcs_atoms,match,rationale_left,rationale_right,rationale_valid,rationale_failure_reason
CHEMBL244_Ki,1192,1289,2103,100,test,True,1.2678616324113268,32.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [20, 20], [21, 32], [22, 31], [23, 23], [24, 24], [25, 25], [26, 26], [28, 28], [29, 29], [30, 22], [31, 21], [33, 33], [34, 34]]","[16, 17, 18, 19, 20, 21, 25, 26, 27, 28, 29, 30, 31, 32]","[16, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 32]",True,
CHEMBL244_Ki,1225,1324,1325,105,calibration,True,2.2071254927956483,35.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35]]","[25, 26, 27, 28, 29, 33, 34]","[25, 26, 27, 28, 29, 33, 34]",True,
CHEMBL244_Ki,1250,1336,1416,104,calibration,True,3.063386978864393,30.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [26, 27], [27, 28], [30, 30], [31, 31], [32, 32], [33, 33]]","[22, 23, 24, 25, 26, 27, 28, 29]","[15, 16, 17, 18, 23, 24, 25, 26, 27, 28, 29]",True,
CHEMBL244_Ki,1361,1363,1371,107,test,True,2.4313637641589896,29.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [33, 33], [34, 34], [35, 35], [36, 36]]","[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]","[23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",True,
CHEMBL244_Ki,1380,1387,1395,108,test,True,1.2552725051033056,38.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 17], [14, 16], [15, 15], [17, 14], [18, 13], [19, 18], [20, 19], [21, 20], [22, 22], [23, 36], [24, 35], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 24], [36, 23], [37, 37], [38, 38]]","[14, 15, 16, 17, 19, 21, 22, 23, 36]","[18, 20, 21, 22, 23, 36]",True,
CHEMBL244_Ki,1385,1418,1419,110,calibration,True,1.857332496431272,33.0,"[[1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 1]]","[0, 1, 2, 33]","[0, 1, 2, 33]",True,
CHEMBL244_Ki,1410,1535,1538,114,test,True,2.146128035678238,23.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 19], [12, 18], [13, 17], [14, 16], [16, 14], [17, 15], [18, 13], [19, 12], [20, 11], [21, 20], [22, 21], [23, 22]]","[13, 14, 15, 16]",[],True,
CHEMBL244_Ki,1411,1544,1549,115,calibration,True,1.0569048513364727,41.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [35, 34], [36, 35], [37, 36], [38, 37], [39, 38], [40, 39], [41, 40]]","[32, 33, 34, 35, 36]","[32, 33, 34, 35]",True,
CHEMBL244_Ki,1413,1558,1559,116,test,True,1.845098040014257,25.0,"[[4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30]]","[0, 1, 2, 3, 4, 5, 27, 28, 29]","[0, 1, 2, 3, 4, 5, 6, 7, 29, 30, 31]",True,
CHEMBL244_Ki,1478,1610,1613,121,test,True,1.5314789170422554,39.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 37], [29, 36], [30, 31], [32, 35], [35, 32], [36, 33], [37, 34], [38, 30], [39, 29], [40, 38], [41, 39]]","[3, 4, 5, 6, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]","[3, 4, 5, 6, 7, 30, 31, 32, 33, 34, 35, 36, 37]",True,
CHEMBL244_Ki,1495,1618,2287,6,test,True,3.880813592280792,32.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 26], [16, 18], [17, 17], [22, 16], [23, 15], [24, 27], [25, 28], [26, 29], [27, 37], [28, 36], [29, 32], [30, 33], [31, 34], [32, 35], [33, 31], [34, 30], [35, 38]]","[16, 17, 18, 19, 20, 21, 22, 23]","[17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",True,
CHEMBL244_Ki,1498,1632,1644,122,calibration,True,1.151267675330649,42.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 46], [5, 42], [6, 43], [7, 44], [8, 45], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [37, 28], [38, 29], [39, 40], [40, 41], [41, 5], [42, 6], [43, 8], [44, 7], [45, 4]]","[25, 27, 28, 29, 30, 31, 33, 34, 35, 36, 37, 38, 40]","[25, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 39, 41]",True,
CHEMBL244_Ki,1516,1670,1706,124,calibration,True,3.130333768495004,36.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 39], [12, 38], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 34], [27, 29], [28, 28], [33, 27], [34, 26], [35, 35], [36, 36], [37, 37], [38, 12], [39, 11]]","[27, 28, 29, 30, 31, 32, 33, 34]","[28, 29, 30, 31, 32, 33, 34]",True,
CHEMBL244_Ki,1521,1703,1707,125,calibration,True,2.432599311171294,36.0,"[[2, 5], [3, 4], [4, 39], [5, 8], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [12, 15], [13, 16], [14, 17], [15, 18], [16, 19], [17, 20], [18, 21], [19, 36], [20, 35], [21, 24], [22, 25], [23, 26], [24, 27], [25, 28], [26, 29], [27, 30], [28, 31], [29, 32], [30, 33], [31, 34], [32, 23], [33, 22], [34, 37], [35, 38], [36, 7], [37, 6]]","[0, 1, 2, 3, 37]","[0, 1, 2, 3, 4, 5, 39]",True,
CHEMBL244_Ki,1661,1776,2055,126,test,True,1.5854607295085,28.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27]]","[15, 18, 19, 20]","[15, 18, 19, 20]",True,
CHEMBL244_Ki,1670,1811,1812,129,calibration,True,3.072550667148612,30.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 29], [29, 30]]","[1, 27, 28, 29, 30, 31, 32, 33, 34, 35]","[1, 27, 28, 29, 30, 31, 32, 33, 34, 35]",True,
CHEMBL244_Ki,1697,1833,1840,130,test,True,2.0636690798693778,34.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [30, 26], [31, 27], [32, 29], [33, 30], [34, 32], [35, 33], [36, 34], [37, 35]]","[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36]","[24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",True,
CHEMBL244_Ki,1713,1872,1877,135,calibration,True,1.0627908298594555,31.0,"[[3, 3], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 32], [27, 31], [28, 29], [29, 30], [30, 28], [31, 27], [32, 33], [33, 34]]","[0, 1, 2, 3, 4]","[0, 1, 2, 3, 4, 5]",True,
CHEMBL244_Ki,1752,1924,1935,137,calibration,True,3.044967145516523,23.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [14, 14], [15, 15], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [26, 26], [27, 27], [28, 28], [29, 29]]","[9, 11, 12, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 26, 27]","[9, 11, 12, 13, 14, 15, 16, 20, 21, 22, 23, 24, 25, 26, 27]",True,
CHEMBL244_Ki,1796,1999,2006,118,test,True,2.035715552266536,39.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 35], [19, 34], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 19], [35, 18], [36, 36], [37, 37], [38, 38], [39, 39]]","[8, 9, 10, 11]","[8, 9, 10, 11]",True,
CHEMBL244_Ki,1819,2036,2037,142,calibration,True,1.7333389059672817,38.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [36, 36], [37, 37]]","[10, 36, 37, 38]",[],True,
CHEMBL244_Ki,1828,2056,2061,143,calibration,True,3.740362689494246,29.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [21, 14], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36]]","[12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",True,
CHEMBL244_Ki,1857,2082,2083,146,calibration,True,1.7422688863301907,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31]]",[],"[12, 13, 14, 15]",True,
CHEMBL244_Ki,1891,2118,2137,148,test,True,2.5899496013257077,31.0,"[[0, 31], [1, 30], [2, 17], [3, 18], [4, 19], [5, 20], [6, 21], [7, 22], [8, 23], [9, 24], [10, 25], [11, 26], [12, 27], [13, 28], [14, 29], [15, 16], [16, 15], [17, 14], [18, 13], [19, 12], [20, 11], [21, 10], [22, 9], [23, 8], [24, 7], [25, 6], [26, 5], [27, 4], [28, 1], [32, 33], [33, 32]]","[27, 28, 29, 30, 31]","[0, 1, 2, 3, 4]",True,
CHEMBL244_Ki,1935,2149,2152,153,test,True,3.0487330483239683,33.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35]]","[3, 4, 5, 6, 7, 8, 9]","[3, 4, 5, 6, 7, 8, 9]",True,
CHEMBL244_Ki,1938,2162,2165,154,calibration,True,2.116505569071439,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [40, 40], [41, 41]]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",True,
CHEMBL244_Ki,1946,2186,2190,149,test,True,2.780874108719118,28.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 22], [22, 21], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34]]","[19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","[19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",True,
CHEMBL244_Ki,1982,2204,2205,155,test,True,1.0239121574054115,33.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 27], [28, 26], [29, 28], [30, 29], [31, 30], [32, 31], [33, 32], [34, 33], [35, 34]]","[4, 5, 6, 7, 8, 9, 10, 34]","[4, 5, 6, 7, 8, 9, 33]",True,
CHEMBL244_Ki,1988,2209,2218,157,test,True,1.2662678894047712,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32]]","[20, 22, 23, 24, 25, 26, 33, 34]","[20, 22, 23, 24, 25, 26, 33, 34]",True,
CHEMBL244_Ki,1990,2217,2223,159,test,True,1.221848749616358,30.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 24], [14, 23], [15, 15], [23, 14], [24, 13], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [36, 36]]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","[14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",True,
CHEMBL244_Ki,2007,2257,2258,162,test,True,2.6989700043360187,29.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 22], [22, 21], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28]]","[20, 22, 23]",[],True,
CHEMBL244_Ki,2009,2262,2266,163,test,True,2.014723256820706,24.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [23, 23], [24, 24]]","[13, 20, 21, 22]","[13, 20, 21, 22]",True,
CHEMBL244_Ki,2041,2288,2854,164,test,True,1.1890562362200487,33.0,"[[5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35], [36, 36], [37, 37]]","[0, 1, 2, 3, 4, 5, 6, 38]","[0, 1, 2, 3, 4, 5, 6, 38, 39, 40, 41]",True,
CHEMBL244_Ki,2056,2351,2398,168,test,True,1.8952646494799872,34.0,"[[2, 4], [3, 2], [4, 3], [8, 5], [9, 6], [10, 7], [11, 8], [12, 9], [13, 10], [14, 11], [15, 12], [16, 13], [17, 14], [18, 15], [19, 16], [20, 17], [21, 18], [22, 19], [23, 20], [24, 21], [25, 28], [26, 27], [27, 24], [28, 25], [29, 26], [30, 23], [31, 22], [32, 29], [33, 30], [34, 31], [35, 32], [36, 33], [37, 35], [38, 34]]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 37, 38]","[0, 1, 2, 3, 4, 5, 6, 34, 35]",True,
CHEMBL244_Ki,2132,2368,2405,141,test,True,3.9268567089496944,37.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 33], [20, 32], [21, 21], [22, 22], [23, 24], [25, 25], [26, 29], [27, 28], [28, 27], [29, 26], [30, 31], [31, 30], [32, 20], [33, 19], [34, 34], [35, 35], [36, 36], [37, 37]]","[21, 22, 23, 24, 25, 30, 31]","[21, 22, 23, 24, 25, 30, 31]",True,
CHEMBL244_Ki,2153,2372,2385,169,test,True,1.463757293161681,29.0,"[[2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [17, 16], [18, 17], [19, 18], [20, 25], [21, 24], [22, 21], [23, 22], [24, 23], [25, 20], [26, 19], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30], [32, 32], [33, 31]]","[0, 1, 2, 3, 12, 13, 14, 15, 16]","[0, 1, 2, 3, 12, 13, 14, 15]",True,
CHEMBL244_Ki,2227,2428,2433,170,calibration,True,1.271066772286538,25.0,"[[0, 0], [1, 1], [2, 2], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [13, 13], [14, 14], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30], [32, 31]]","[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17]","[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16]",True,
CHEMBL244_Ki,2230,2438,2446,171,test,True,1.500602350569185,34.0,"[[0, 17], [1, 18], [2, 15], [3, 16], [4, 3], [5, 2], [6, 1], [7, 0], [8, 19], [9, 20], [10, 21], [11, 22], [12, 23], [13, 24], [14, 25], [15, 26], [16, 27], [17, 28], [18, 29], [19, 30], [20, 31], [21, 32], [22, 33], [23, 4], [24, 5], [25, 6], [26, 7], [27, 8], [28, 9], [29, 10], [30, 11], [31, 12], [32, 13], [33, 14]]","[0, 1, 2, 3, 24]","[3, 15, 16, 17, 18]",True,
CHEMBL244_Ki,2231,2461,2462,172,test,True,1.3679767852945943,29.0,"[[1, 1], [2, 0], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28]]","[0, 1, 2, 3]",[],True,
CHEMBL244_Ki,2234,2475,2476,173,test,True,1.5105450102066147,41.0,"[[0, 1], [1, 3], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 40], [23, 39], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 32], [31, 33], [32, 34], [33, 38], [34, 37], [35, 36], [36, 35], [37, 25], [38, 24], [39, 41], [40, 42]]",[],"[0, 1, 2, 3]",True,
CHEMBL244_Ki,2237,2477,2494,174,calibration,True,1.5835765856339492,23.0,"[[0, 3], [1, 5], [2, 6], [4, 7], [5, 8], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [12, 15], [13, 16], [14, 17], [15, 18], [16, 19], [17, 20], [18, 21], [19, 26], [20, 25], [21, 24], [22, 23], [23, 22]]","[1, 2, 3, 4]","[0, 1, 2, 3, 4, 5]",True,
CHEMBL244_Ki,2238,2479,2495,175,test,True,1.0815873158135023,29.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 11], [10, 12], [11, 13], [12, 14], [13, 19], [14, 18], [15, 17], [16, 16], [17, 15], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30]]","[7, 8, 9, 10, 11, 18]","[7, 8, 9, 10, 11, 12, 13, 20]",True,
CHEMBL244_Ki,2273,2561,2586,180,calibration,True,3.316756399032416,35.0,"[[3, 1], [4, 2], [5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 11], [13, 17], [14, 16], [15, 14], [16, 15], [17, 13], [18, 12], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30], [32, 31], [33, 32], [34, 33], [35, 34], [36, 35], [37, 36]]","[0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 18]","[0, 1, 2, 3, 4, 7, 9, 10, 11, 12, 17]",True,
CHEMBL244_Ki,2315,2632,2633,182,test,True,1.2218487496163544,28.0,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 25], [17, 24], [18, 19], [20, 20], [21, 21], [24, 18], [25, 17], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30]]","[17, 18, 19, 20, 21, 22, 23, 24, 25]","[0, 1, 2, 18, 19, 20, 21, 22, 23, 24, 25]",True,
CHEMBL244_Ki,2317,2639,2642,183,test,True,1.1249387366083,28.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 19], [19, 18], [20, 23], [21, 22], [22, 21], [23, 20], [24, 27], [25, 26], [26, 25], [27, 24]]","[1, 16, 17, 18, 19, 23]","[1, 16, 17, 18, 19, 23]",True,
CHEMBL244_Ki,2325,2664,2666,185,calibration,True,1.4220736883887568,34.0,"[[2, 0], [3, 1], [4, 2], [5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 27], [30, 28], [31, 33], [32, 32], [33, 31], [34, 30], [35, 29]]","[0, 1, 2, 3]",[],True,
CHEMBL244_Ki,2329,2697,2701,186,calibration,True,1.2784641677652395,39.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39]]",[],"[3, 5, 6, 7]",True,
CHEMBL244_Ki,2343,2710,2712,189,test,True,1.180704763861045,45.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [23, 23], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 44], [40, 43], [41, 42], [42, 41], [43, 40], [44, 45], [45, 46], [46, 47], [47, 48], [48, 49]]","[18, 19, 20, 21, 22, 23, 24, 25]","[18, 19, 20, 21, 22, 23, 24, 25, 26]",True,
