dataset,representation,predictor,seed,variant,permutation_seed,best_step,path,sha256
CHEMBL262_Ki,unimol,mlp,23,label_permuted,20280925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL262_Ki--unimol--seed23.pt,aae25937798f1b66bceaf0da81712a5808fe27fbb6d7d939529b2d2c9565b165
CHEMBL262_Ki,unimol,mlp,42,trained,,10,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL262_Ki--unimol--seed42.pt,d7340756bf1b03df44f35f8ec2b19f717bb95179794a2e97f0e42d8236fa5b77
CHEMBL262_Ki,unimol,mlp,42,label_permuted,20280944.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL262_Ki--unimol--seed42.pt,c3ddc0ef9d1664f46a061b1ec83fca6f495c88e4f670278a7d7906813dcc76a4
CHEMBL264_Ki,unimol,xgboost,11,trained,,301,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL264_Ki--unimol--seed11.json,3061f0bb950cbf4ec09b82db75553cced7e0c4f7c181d94a210d7b1f1ea1ccb3
CHEMBL264_Ki,unimol,xgboost,11,label_permuted,20281913.0,3,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL264_Ki--unimol--seed11.json,d3a23fabe60bfa9291b6d6da8519fed0004bb3bb9e3060f8ff2eb715ae5b4102
CHEMBL264_Ki,unimol,xgboost,23,trained,,998,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL264_Ki--unimol--seed23.json,0f857e633490c344d32b02f1ed58b4b1d58138131d7dc2c5ae4231c482d8230e
CHEMBL264_Ki,unimol,xgboost,23,label_permuted,20281925.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL264_Ki--unimol--seed23.json,83a5c19729edf481f160e851f92ffe456c667575eb6dd34295956d70ca594663
CHEMBL264_Ki,unimol,xgboost,42,trained,,524,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL264_Ki--unimol--seed42.json,8cf7de7d9dbeb0d4d6008277e289a7f935bcc699b447846541033cf880c5ef15
CHEMBL264_Ki,unimol,xgboost,42,label_permuted,20281944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL264_Ki--unimol--seed42.json,13b20a901ac9807a368325bb2f199ba7a093abc17c85bd102b7f9551186f1e1f
CHEMBL264_Ki,unimol,mlp,11,trained,,26,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL264_Ki--unimol--seed11.pt,614a2732d129449e8bf35dd35a43bc10abd6eb81a665a956cdca4c49c67cb345
CHEMBL264_Ki,unimol,mlp,11,label_permuted,20281913.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL264_Ki--unimol--seed11.pt,df5bcfec8a4a5235bddff8374f436bd8121e4b5a229dd5f0ca26adf759facf36
CHEMBL264_Ki,unimol,mlp,23,trained,,42,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL264_Ki--unimol--seed23.pt,9bd7c77269d5325ae3bbfdf6f6163e21ab06fd847f823a53c05d6c55d7cb6183
CHEMBL264_Ki,unimol,mlp,23,label_permuted,20281925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL264_Ki--unimol--seed23.pt,c9aec1357978f2d1ffe112f28d51f55f861576f39f4f20e918a179ff7b0822a8
CHEMBL264_Ki,unimol,mlp,42,trained,,75,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL264_Ki--unimol--seed42.pt,774c4826427dbc2366e51f358d8cfdaf2cd4d3095a27fd01f810296ee66b9545
CHEMBL264_Ki,unimol,mlp,42,label_permuted,20281944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL264_Ki--unimol--seed42.pt,ad4e5998ca4ad64b951857e34796ee0b33360abae52c9f92eb9bf21cb5ceef66
CHEMBL2835_Ki,unimol,xgboost,11,trained,,29,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2835_Ki--unimol--seed11.json,916ed240904bb60694c109bd80e2e87eb30df43895f1ce9dc1cfe705ddaeff1e
CHEMBL2835_Ki,unimol,xgboost,11,label_permuted,20282913.0,104,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2835_Ki--unimol--seed11.json,fb123dcd48aa8b33f642ebb676f8ed65b840cb6baa6d7da3b40d5f36126b22d7
CHEMBL2835_Ki,unimol,xgboost,23,trained,,31,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2835_Ki--unimol--seed23.json,77d41c40c7e34be3dd551066144d3cae661e54e4422562a846528677d1ddcb40
CHEMBL2835_Ki,unimol,xgboost,23,label_permuted,20282925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2835_Ki--unimol--seed23.json,2392a59e839eb351b240663a2b7ef608609aca91083770daa88e286f780c27e6
CHEMBL2835_Ki,unimol,xgboost,42,trained,,32,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2835_Ki--unimol--seed42.json,fef98e1f3a82686990d49d1cddcd4914636b531c9cf0fe9d1886266ac045b44c
CHEMBL2835_Ki,unimol,xgboost,42,label_permuted,20282944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2835_Ki--unimol--seed42.json,46ca5b2916352b9091138653be9cda599dbf50b3263382c975ecc9ab87374ecc
CHEMBL2835_Ki,unimol,mlp,11,trained,,74,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2835_Ki--unimol--seed11.pt,51f2bf6b46f45675eb6e8931fdb9cf22351873b1103e395acd5a56710342f7db
CHEMBL2835_Ki,unimol,mlp,11,label_permuted,20282913.0,22,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2835_Ki--unimol--seed11.pt,0b95d1146857d649e893ff98e7110d53d83d227082d746e8bd2abf696d379a4c
CHEMBL2835_Ki,unimol,mlp,23,trained,,22,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2835_Ki--unimol--seed23.pt,c93309d495685030c0029c04833670a49daddeb2993aaed3d171dac26e5f5b5c
CHEMBL2835_Ki,unimol,mlp,23,label_permuted,20282925.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2835_Ki--unimol--seed23.pt,021a1d82d2ebe9f4bf3dcdd7de9761b51807c6593ff45b0ca10f6332d65c007f
CHEMBL2835_Ki,unimol,mlp,42,trained,,37,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2835_Ki--unimol--seed42.pt,cbe4c7f0729deb1583e7315873740c1f8637085993d834b777630594984daaf1
CHEMBL2835_Ki,unimol,mlp,42,label_permuted,20282944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2835_Ki--unimol--seed42.pt,fa48463cb8c56278cb840f14878ea4d501f51dfa49c18f761432fbf1d12aa56b
CHEMBL287_Ki,unimol,xgboost,11,trained,,249,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL287_Ki--unimol--seed11.json,c553cf381bc49d77c6731eddd5be30ccb988c864c345032a77489b9d69c1cf17
CHEMBL287_Ki,unimol,xgboost,11,label_permuted,20283913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL287_Ki--unimol--seed11.json,c4ee7d642d853df4eca6fa5f1dec971754ceda39efeb14fb64e6a946f10b06ad
CHEMBL287_Ki,unimol,xgboost,23,trained,,163,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL287_Ki--unimol--seed23.json,067d39297b14a60830336deaf50c8375047df1295a47f0b1d6249e2d6b7ef274
CHEMBL287_Ki,unimol,xgboost,23,label_permuted,20283925.0,6,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL287_Ki--unimol--seed23.json,f11184d94860acc6ef20165ce452e700a78cef3b491bb05bd5f77a4ec74220d5
CHEMBL287_Ki,unimol,xgboost,42,trained,,209,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL287_Ki--unimol--seed42.json,694b5513a92fe1375b60d78844d494060196ef3ac34b106d5184e2cf236cd8df
CHEMBL287_Ki,unimol,xgboost,42,label_permuted,20283944.0,10,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL287_Ki--unimol--seed42.json,8290a4c38f33e525b34cb06031e1d95c15f6625dd36aff0c881c82d5efa998e8
CHEMBL287_Ki,unimol,mlp,11,trained,,10,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL287_Ki--unimol--seed11.pt,748fad888d92508879a99e726094a9d5c2372203ac163e20d5114ccedb8edae6
CHEMBL287_Ki,unimol,mlp,11,label_permuted,20283913.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL287_Ki--unimol--seed11.pt,f3c1ac168a7774089b83e19335d85fb6f11d024a8b6530282af7d953d1b58cc9
CHEMBL287_Ki,unimol,mlp,23,trained,,17,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL287_Ki--unimol--seed23.pt,deabaffc1d9ff8c439f13da6b6b06a99ab242c4094829056d2c48bd82f8fbda1
CHEMBL287_Ki,unimol,mlp,23,label_permuted,20283925.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL287_Ki--unimol--seed23.pt,9ad0e64dd9d916211e6be767a4876492e1fadab325cf367935cfff811f2a0869
CHEMBL287_Ki,unimol,mlp,42,trained,,10,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL287_Ki--unimol--seed42.pt,911af45fa7bd47547672cf4225eabe766fdfc4107b1c3db5228a55d51a4530a3
CHEMBL287_Ki,unimol,mlp,42,label_permuted,20283944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL287_Ki--unimol--seed42.pt,0075c95475b8a10f0892d55f6bf23116245505b381f3629d399777680d912c0d
CHEMBL2971_Ki,unimol,xgboost,11,trained,,28,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2971_Ki--unimol--seed11.json,509449ddb3c10b1a8588f16ec98888501ba70305faf3fdf1d500705af0054c97
CHEMBL2971_Ki,unimol,xgboost,11,label_permuted,20284913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2971_Ki--unimol--seed11.json,13d266a86d94bff06d542878cf07e67b5146af1b09c9c1178341c27b22e7ab8b
CHEMBL2971_Ki,unimol,xgboost,23,trained,,25,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2971_Ki--unimol--seed23.json,a5de5a2fe42e5c81d974e3b513db1dcd58213f87afeebc4678a7a671d30f5238
CHEMBL2971_Ki,unimol,xgboost,23,label_permuted,20284925.0,8,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2971_Ki--unimol--seed23.json,e4b1819b477944969705d96fac4833607ff521f9fbd4475e5da76149adb69dca
CHEMBL2971_Ki,unimol,xgboost,42,trained,,38,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2971_Ki--unimol--seed42.json,0d1108b45f35341b03c6d3f8a5489ebfadff8c4a7d6e4da2c6eb359c5c5c3ced
CHEMBL2971_Ki,unimol,xgboost,42,label_permuted,20284944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2971_Ki--unimol--seed42.json,8cdba107c10514767deafd736fb93e97307c8ac230948fc45d79286b688d8c38
CHEMBL2971_Ki,unimol,mlp,11,trained,,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2971_Ki--unimol--seed11.pt,fe59b5dd46163d9046f38f30e28f17a570413a32ef8d8096b7da75ec27fdd5c4
CHEMBL2971_Ki,unimol,mlp,11,label_permuted,20284913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2971_Ki--unimol--seed11.pt,ad18508a0bffec1c8ebf7ba4377b25b795ea8b9637b513175e5c1f9820238c99
CHEMBL2971_Ki,unimol,mlp,23,trained,,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2971_Ki--unimol--seed23.pt,690f741c786208995b63ae8c28b280c5c719dcfeb55d66a0b3fad3bd522a7a6c
CHEMBL2971_Ki,unimol,mlp,23,label_permuted,20284925.0,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2971_Ki--unimol--seed23.pt,32ec0a3a7b9ee3e7d8d191515b4b1c6faa5f0ee2caaada7e19e7ac947b3127b5
CHEMBL2971_Ki,unimol,mlp,42,trained,,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2971_Ki--unimol--seed42.pt,a6e1a267136c7a2c35bb7a8e1125fdec7f1838daec75c4a9c70f91ec70f39480
CHEMBL2971_Ki,unimol,mlp,42,label_permuted,20284944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2971_Ki--unimol--seed42.pt,7d0c2b2bd02f63333b177afbd0463b271f71723b922a4a56e3d4f77b6621ee70
CHEMBL3979_EC50,unimol,xgboost,11,trained,,171,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL3979_EC50--unimol--seed11.json,46d89594e537a9d8b0f79878c69b45dc3f282b4b21d1b67e5d0d0789cb961bcb
CHEMBL3979_EC50,unimol,xgboost,11,label_permuted,20285913.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL3979_EC50--unimol--seed11.json,4c155fdd8ab648567cc380e8a3f20f0c374df6688806bc1eb708ccdc7d379b3a
CHEMBL3979_EC50,unimol,xgboost,23,trained,,146,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL3979_EC50--unimol--seed23.json,5260be76977d7c104ba64895fb730e09318375e11bcf3d77016cd86cbadc3dfb
CHEMBL3979_EC50,unimol,xgboost,23,label_permuted,20285925.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL3979_EC50--unimol--seed23.json,8f56e7c49069dccdd34b6eb8e6f8136c23b16925ad5f576d9efee88cb3c10f36
CHEMBL3979_EC50,unimol,xgboost,42,trained,,508,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL3979_EC50--unimol--seed42.json,c71ca4d1228a34a0426015d6e0da452c6c87b9b6a995b0c33b2c417e417636c9
CHEMBL3979_EC50,unimol,xgboost,42,label_permuted,20285944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL3979_EC50--unimol--seed42.json,1c1b40db4735420147ec350ad4e727b1f0751ca4ecd94caa3ef817af6e270fdc
CHEMBL3979_EC50,unimol,mlp,11,trained,,14,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL3979_EC50--unimol--seed11.pt,e1716759c0d2c5bbd036f3bc52437ae3f620e654fd296a5de202daf01d7b652a
CHEMBL3979_EC50,unimol,mlp,11,label_permuted,20285913.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL3979_EC50--unimol--seed11.pt,31c51709319dd1ae9f44831255af10d2e776a264c88f1ed1e6be98953f3c7f9e
CHEMBL3979_EC50,unimol,mlp,23,trained,,16,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL3979_EC50--unimol--seed23.pt,8826d3f8b5d9f19c91dbb328cf886cca36f22b9103eb7d3289ac4fb89ac74b0a
CHEMBL3979_EC50,unimol,mlp,23,label_permuted,20285925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL3979_EC50--unimol--seed23.pt,f3ba0a0d287751247b5670ab9d5a03e6801ed41d77d97f679cb091857d1b4d17
CHEMBL3979_EC50,unimol,mlp,42,trained,,16,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL3979_EC50--unimol--seed42.pt,df6f6e1c8f7fa87cdbc9604cce9caef6ec23703a3b4efaf5d15d82aa456969a0
CHEMBL3979_EC50,unimol,mlp,42,label_permuted,20285944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL3979_EC50--unimol--seed42.pt,e207ce7b524aab809b32c3ad3832dbe47c0ee4bf576fb60f58f2e141ead71e4d
CHEMBL4005_Ki,unimol,xgboost,11,trained,,213,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL4005_Ki--unimol--seed11.json,b7cb2138a011773204c6d825b0d6edec8a8249f494217a2397f6221e96b8839e
CHEMBL4005_Ki,unimol,xgboost,11,label_permuted,20286913.0,18,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL4005_Ki--unimol--seed11.json,b09210345953e1abac4f8bf3554230ee23df5c8662ad0370a0294049fe8b80f9
CHEMBL4005_Ki,unimol,xgboost,23,trained,,375,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL4005_Ki--unimol--seed23.json,df7d0acfa8cde30b97214eed73e925f518f2a5785cffc2977f0ebbd503b41e51
CHEMBL4005_Ki,unimol,xgboost,23,label_permuted,20286925.0,27,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL4005_Ki--unimol--seed23.json,fea5e87f49c990eb5e3e82ad8fdf8df16861ca2a6f3d0d12696fcaea0ae648aa
CHEMBL4005_Ki,unimol,xgboost,42,trained,,167,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL4005_Ki--unimol--seed42.json,0b4d0ceae2583f7fc536d1929e8383aa47aede6ba1813be60389cc9fbb1ce539
CHEMBL4005_Ki,unimol,xgboost,42,label_permuted,20286944.0,18,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL4005_Ki--unimol--seed42.json,d968bb5603896c5839458bf7e8ab222d5f3d88885cde97129872e9b3e7127232
CHEMBL4005_Ki,unimol,mlp,11,trained,,17,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL4005_Ki--unimol--seed11.pt,25d452b8786c8db7e4568afb8b994b5c9185a68043ef1eb387851670133b2a3b
CHEMBL4005_Ki,unimol,mlp,11,label_permuted,20286913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL4005_Ki--unimol--seed11.pt,29051ae263a53788d15a917869148f41039629b5caeeef91c19b7a519ff935ad
CHEMBL4005_Ki,unimol,mlp,23,trained,,13,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL4005_Ki--unimol--seed23.pt,b819e3957420bec31fe9710a747fb8ebed4fcdc0a8d5447e05b6b0fdc245d5ac
CHEMBL4005_Ki,unimol,mlp,23,label_permuted,20286925.0,3,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL4005_Ki--unimol--seed23.pt,d62ff6b68d826e0b11ddc6ac599e47f923ab8210ad67d826c46bbc29a3f65efe
CHEMBL4005_Ki,unimol,mlp,42,trained,,34,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL4005_Ki--unimol--seed42.pt,a0ed36a7a20a6b446eabbbdacf7a72cba9a358d4e6b178a1678e554dae1c9b87
CHEMBL4005_Ki,unimol,mlp,42,label_permuted,20286944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL4005_Ki--unimol--seed42.pt,b59489cfe065b3d5f9fae1b5faa234fa094e7c745aef084cfcfa6cdc9039ca5a
CHEMBL4203_Ki,unimol,xgboost,11,trained,,121,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL4203_Ki--unimol--seed11.json,45d7367a37c3fbed133a306516ef11be5e2387820cc7fbfa4f9c0aa99e5f79fb
CHEMBL4203_Ki,unimol,xgboost,11,label_permuted,20287913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL4203_Ki--unimol--seed11.json,15851c9c1bbacfbbe5b7169fc973eae0a24041b5b3d9df9750d6190bd29dc5df
CHEMBL4203_Ki,unimol,xgboost,23,trained,,80,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL4203_Ki--unimol--seed23.json,c3e936e7e1cab634d9019b352b8d81ac53507a330ca1c0ab0f826c21aa437747
CHEMBL4203_Ki,unimol,xgboost,23,label_permuted,20287925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL4203_Ki--unimol--seed23.json,e7a6ae8d8215a705a18cf23fb1343fa38920cb0a995788ab38beec01f1565e5a
CHEMBL4203_Ki,unimol,xgboost,42,trained,,198,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL4203_Ki--unimol--seed42.json,20eb2a696c3ffe22c40c8448b3976d465845f164a3bb86f091868bde0474d7cf
CHEMBL4203_Ki,unimol,xgboost,42,label_permuted,20287944.0,19,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL4203_Ki--unimol--seed42.json,4ab939410d9ddf7f2fa1db4a0627dc9f29dda26e6464b10009f2486dcea522dc
CHEMBL4203_Ki,unimol,mlp,11,trained,,10,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL4203_Ki--unimol--seed11.pt,d7a54c4a5db1ab81afe7bcc824950585570b9790d7c1b770983d41a73468b4e4
CHEMBL4203_Ki,unimol,mlp,11,label_permuted,20287913.0,38,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL4203_Ki--unimol--seed11.pt,51b249b9eb090c40bea99affa4693b29a1901f6b3ca28a94298343683c7b5e36
CHEMBL4203_Ki,unimol,mlp,23,trained,,7,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL4203_Ki--unimol--seed23.pt,3ac5e46c7e4877514f67aaba5179d7d00d7ffd863fbf61130537c485bb0c8150
CHEMBL4203_Ki,unimol,mlp,23,label_permuted,20287925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL4203_Ki--unimol--seed23.pt,6f00e4ea54e1c1def6f6322723680eb98674710526da929ac0b95985a88259f9
